,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,brentq,brentq_steps
535,2/17/17,4/21/17,825.0,GOOGL,Call,35.0,0.15624000000000002,846.5499880000001,0.1724846,0.15976870309246832,7.0
536,2/17/17,4/21/17,815.0,GOOG,Put,15.1,0.15627,828.070007,0.1724846,0.15644116603861558,7.0
537,2/17/17,6/16/17,880.0,GOOG,Call,12.3,0.1563,828.070007,0.32580424399999997,0.16106137451882305,9.0
538,2/17/17,4/21/17,37.0,INTC,Call,0.68,0.15633,36.48,0.1724846,0.14845498200289217,7.0
539,2/17/17,4/21/17,175.0,COST,Put,3.88,0.15656,175.860001,0.1724846,0.15032627834436366,7.0
540,2/17/17,3/24/17,118.5,TLT,Put,1.59,0.15656,120.32,0.09582477800000001,0.16370193454092308,7.0
541,2/17/17,3/10/17,870.0,AMZN,Call,3.8,0.15682000000000001,845.070007,0.057494867000000005,0.15160725820086335,9.0
542,2/17/17,4/21/17,845.0,GOOG,Put,30.8,0.15688,828.070007,0.1724846,0.15699390291312446,7.0
543,2/17/17,3/17/17,840.0,AMZN,Call,18.1,0.15691,845.070007,0.076659822,0.16393965532295451,7.0
544,2/17/17,3/24/17,109.0,TLT,Put,0.03,0.15692,120.32,0.09582477800000001,0.14935725966637903,14.0
545,2/17/17,3/24/17,36.0,INTC,Put,0.49,0.15698,36.48,0.09582477800000001,0.15895239264793262,7.0
546,2/17/17,9/15/17,905.0,GOOG,Call,15.4,0.15700999999999998,828.070007,0.574948665,0.1631707243870972,9.0
547,2/17/17,3/3/17,827.5,AMZN,Put,4.2,0.15707000000000002,845.070007,0.038329911,0.16590044405757742,9.0
548,2/17/17,3/10/17,134.0,AAPL,Put,1.35,0.15711,135.720001,0.057494867000000005,0.16389792747107193,8.0
549,2/17/17,3/10/17,73.0,CMCSA,Put,0.28,0.15718,75.32,0.057494867000000005,0.15024230947930248,10.0
550,2/17/17,3/17/17,32.0,CSCO,Put,0.07,0.15721,33.740002000000004,0.076659822,0.15355593408159568,11.0
551,2/17/17,3/24/17,712.5,ISRG,Put,8.7,0.15735,724.659973,0.09582477800000001,0.15867945407320286,8.0
552,2/17/17,3/3/17,852.5,AMZN,Call,7.3,0.15739,845.070007,0.038329911,0.15896567616773588,7.0
553,2/17/17,3/3/17,78.0,CMCSA,Call,0.15,0.15741,75.32,0.038329911,0.15639587804690894,11.0
554,2/17/17,3/24/17,140.0,FB,Call,0.7,0.15741,133.529999,0.09582477800000001,0.16684227805254945,10.0
555,2/17/17,3/17/17,785.0,GOOG,Put,1.75,0.15743,828.070007,0.076659822,0.15532573955538442,11.0
556,2/17/17,3/10/17,847.5,AMZN,Put,13.75,0.15749000000000002,845.070007,0.057494867000000005,0.15600419494519865,6.0
557,2/17/17,3/10/17,890.0,GOOG,Call,0.35,0.15795,828.070007,0.057494867000000005,0.1570306550006882,13.0
558,2/17/17,9/15/17,925.0,GOOGL,Call,15.67,0.15819,846.5499880000001,0.574948665,0.16260876801179255,9.0
559,2/17/17,3/17/17,720.0,ISRG,Put,10.5,0.15845,724.659973,0.076659822,0.16068545481205232,7.0
560,2/17/17,3/17/17,860.0,GOOGL,Put,22.1,0.15849000000000002,846.5499880000001,0.076659822,0.1550806997195209,8.0
561,2/17/17,6/16/17,113.0,TLT,Put,1.34,0.15855999999999998,120.32,0.32580424399999997,0.15184901834150585,9.0
562,2/17/17,4/21/17,175.0,COST,Call,5.13,0.15858,175.860001,0.1724846,0.15859484125004342,6.0
563,2/17/17,2/24/17,131.0,FB,Put,0.26,0.15867,133.529999,0.019164956,0.14936631118878413,10.0
564,2/17/17,4/21/17,810.0,GOOGL,Put,9.01,0.15885,846.5499880000001,0.1724846,0.1676768642752417,9.0
565,2/17/17,9/15/17,15.0,ISBC,Call,0.7,0.15886,14.9,0.574948665,0.16133625414512737,6.0
566,2/17/17,2/24/17,880.0,AMZN,Call,0.25,0.15888,845.070007,0.019164956,0.15927758824632793,13.0
567,2/17/17,3/17/17,40.0,HOLX,Call,0.75,0.15888,40.0,0.076659822,0.16805596468111972,5.0
568,2/17/17,3/17/17,835.0,AMZN,Call,21.26,0.15897999999999998,845.070007,0.076659822,0.1672534948367034,7.0
569,2/17/17,3/17/17,35.0,CSCO,Put,1.4,0.15904000000000001,33.740002000000004,0.076659822,0.15117520174454674,10.0
570,2/17/17,6/16/17,905.0,GOOG,Call,7.18,0.15907000000000002,828.070007,0.32580424399999997,0.16014573446015662,10.0
571,2/17/17,3/17/17,36.0,INTC,Put,0.41,0.15911,36.48,0.076659822,0.1564690604321178,7.0
572,2/17/17,3/3/17,137.0,FB,Put,3.93,0.15912,133.529999,0.038329911,0.15847938697554725,9.0
573,2/17/17,8/18/17,34.0,CA,Call,0.76,0.15913,32.09,0.498288843,0.16144131865597736,8.0
574,2/17/17,3/10/17,136.0,FB,Call,1.04,0.15913,133.529999,0.057494867000000005,0.157341007366001,8.0
575,2/17/17,8/18/17,60.0,CBSH,Call,2.4,0.15919,59.119999,0.498288843,0.16425065064043853,7.0
576,2/17/17,3/24/17,860.0,AMZN,Call,10.96,0.1592,845.070007,0.09582477800000001,0.1639616243867472,8.0
577,2/17/17,3/17/17,860.0,AMZN,Call,8.85,0.15924000000000002,845.070007,0.076659822,0.15971771082276656,8.0
578,2/17/17,4/21/17,36.0,INTC,Call,1.25,0.15934,36.48,0.1724846,0.16218358797077664,7.0
579,2/17/17,7/21/17,180.0,COST,Put,9.4,0.15965,175.860001,0.421629021,0.1600873666756419,7.0
580,2/17/17,3/3/17,867.5,GOOG,Call,0.68,0.1597,828.070007,0.038329911,0.1535750518761052,12.0
581,2/17/17,3/10/17,133.0,AAPL,Call,3.7,0.15989,135.720001,0.057494867000000005,0.15795795475762822,8.0
582,2/17/17,4/21/17,820.0,GOOG,Put,18.5,0.16017,828.070007,0.1724846,0.16576720470393047,7.0
583,2/17/17,6/16/17,115.0,FISV,Call,3.1,0.16021,111.980003,0.32580424399999997,0.1693544726278787,8.0
584,2/17/17,3/10/17,142.0,AAPL,Call,0.3,0.16022,135.720001,0.057494867000000005,0.15749068088167525,11.0
585,2/17/17,3/17/17,7.5,BKCC,Call,0.3,0.16024000000000002,7.76,0.076659822,0.15168709661689736,9.0
586,2/17/17,3/24/17,108.5,TLT,Put,0.05,0.16028,120.32,0.09582477800000001,0.1676034623904884,14.0
587,2/17/17,3/10/17,35.5,INTC,Put,0.19,0.16037,36.48,0.057494867000000005,0.1594348471091883,9.0
588,2/17/17,7/21/17,82.5,CMCSA,Call,1.03,0.16078,75.32,0.421629021,0.1697693921835086,10.0
589,2/17/17,2/24/17,292.5,IBB,Put,1.8,0.16086,294.350006,0.019164956,0.1624964885920856,7.0
590,2/17/17,3/3/17,825.0,AMZN,Put,3.47,0.16094,845.070007,0.038329911,0.16362836346397994,9.0
591,2/17/17,3/10/17,820.0,AMZN,Put,4.4,0.16095,845.070007,0.057494867000000005,0.1686413896102312,9.0
592,2/17/17,3/10/17,132.0,AAPL,Put,0.77,0.16095,135.720001,0.057494867000000005,0.16759853508000774,9.0
593,2/17/17,4/21/17,37.0,INTC,Put,1.23,0.16095,36.48,0.1724846,0.15885627356965631,7.0
594,2/17/17,7/21/17,10.0,GAIN,Call,0.1,0.16097,9.11,0.421629021,0.1577964172221023,10.0
595,2/17/17,6/16/17,180.0,COST,Put,8.4,0.16115,175.860001,0.32580424399999997,0.15543292177010415,7.0
596,2/17/17,3/24/17,135.0,AAPL,Put,2.33,0.16118,135.720001,0.09582477800000001,0.1618287097783951,7.0
597,2/17/17,3/3/17,820.0,AMZN,Put,2.63,0.16119,845.070007,0.038329911,0.1676942439317604,10.0
598,2/17/17,3/10/17,900.0,AMZN,Call,0.91,0.16124000000000002,845.070007,0.057494867000000005,0.1682232097840766,12.0
599,2/17/17,3/10/17,138.0,AAPL,Put,3.5,0.16145,135.720001,0.057494867000000005,0.16814442349086334,8.0
600,2/17/17,3/17/17,32.0,CA,Put,0.5,0.16149000000000002,32.09,0.076659822,0.15531870744088622,6.0
601,2/17/17,3/3/17,715.0,ISRG,Put,5.02,0.16158,724.659973,0.038329911,0.16172265590348864,8.0
602,2/17/17,1/18/19,60.0,DNKN,Call,3.0,0.16180999999999998,55.009997999999996,1.916495551,0.15527460451099392,8.0
603,2/17/17,9/15/17,905.0,GOOGL,Call,21.9,0.16185,846.5499880000001,0.574948665,0.1677995439235885,9.0
604,2/17/17,6/16/17,895.0,GOOGL,Call,14.5,0.16191,846.5499880000001,0.32580424399999997,0.1655384029720191,9.0
605,2/17/17,3/17/17,845.0,AMZN,Put,15.25,0.16197,845.070007,0.076659822,0.1655281631760559,5.0
606,2/17/17,3/3/17,900.0,AMZN,Call,0.32,0.16202,845.070007,0.038329911,0.16891511196059142,13.0
607,2/17/17,3/3/17,795.0,GOOG,Put,0.99,0.16214,828.070007,0.038329911,0.15428268552683172,11.0
608,2/17/17,3/3/17,700.0,ISRG,Put,1.53,0.16222999999999999,724.659973,0.038329911,0.1611115827082724,10.0
609,2/17/17,3/24/17,920.0,GOOGL,Call,1.1,0.16245,846.5499880000001,0.09582477800000001,0.16833235486633294,12.0
610,2/17/17,2/24/17,45.0,ATVI,Call,0.58,0.16249,45.330002,0.019164956,0.15647094474877127,8.0
611,2/17/17,3/17/17,805.0,GOOGL,Put,2.22,0.16255999999999998,846.5499880000001,0.076659822,0.15841211772029384,11.0
612,2/17/17,6/16/17,890.0,GOOGL,Call,16.0,0.16255999999999998,846.5499880000001,0.32580424399999997,0.16619199295049392,8.0
613,2/17/17,3/17/17,775.0,GOOG,Put,1.32,0.16259,828.070007,0.076659822,0.1695035244986037,12.0
614,2/17/17,3/10/17,810.0,AMZN,Call,37.6,0.16261,845.070007,0.057494867000000005,0.1639764368899536,10.0
615,2/17/17,3/24/17,805.0,GOOGL,Put,3.32,0.16264,846.5499880000001,0.09582477800000001,0.16130529619729275,10.0
616,2/17/17,7/21/17,53.0,QABA,Call,2.5,0.16272,53.360001000000004,0.421629021,0.1640391214691076,7.0
617,2/17/17,4/21/17,790.0,GOOG,Put,8.0,0.16275,828.070007,0.1724846,0.1657512187868056,9.0
618,2/17/17,3/10/17,840.0,AMZN,Call,15.32,0.16275,845.070007,0.057494867000000005,0.15493899238046527,7.0
619,2/17/17,2/24/17,125.5,TLT,Call,0.04,0.16287000000000001,120.32,0.019164956,0.16803270754881994,13.0
620,2/17/17,4/21/17,170.0,COST,Call,8.4,0.16294,175.860001,0.1724846,0.16807281512602776,8.0
621,2/17/17,6/16/17,870.0,GOOGL,Call,22.7,0.16297999999999999,846.5499880000001,0.32580424399999997,0.16668825261113085,8.0
622,2/17/17,4/21/17,34.0,INTC,Call,2.69,0.16305999999999998,36.48,0.1724846,0.16340524282056773,10.0
623,2/17/17,3/17/17,825.0,AMZN,Put,7.52,0.16314,845.070007,0.076659822,0.1696826213818293,8.0
624,2/17/17,2/24/17,45.5,ATVI,Call,0.33,0.16326,45.330002,0.019164956,0.1624671911096042,7.0
625,2/17/17,3/3/17,137.0,AAPL,Call,1.09,0.16326,135.720001,0.038329911,0.15412328476139414,7.0
626,2/17/17,3/3/17,140.0,AAPL,Call,0.36,0.16326,135.720001,0.038329911,0.15847801389754831,10.0
627,2/17/17,3/10/17,138.0,AAPL,Call,1.1,0.16326,135.720001,0.057494867000000005,0.1548011423381536,8.0
628,2/17/17,6/16/17,885.0,GOOG,Call,10.8,0.1633,828.070007,0.32580424399999997,0.15891834844948308,9.0
629,2/17/17,3/24/17,139.0,FB,Call,0.92,0.16338,133.529999,0.09582477800000001,0.16890658745358345,9.0
630,2/17/17,2/24/17,795.0,GOOG,Put,0.25,0.1634,828.070007,0.019164956,0.1624681528011445,13.0
631,2/17/17,3/24/17,73.0,CMCSA,Call,2.98,0.1635,75.32,0.09582477800000001,0.16618131282992504,9.0
632,2/17/17,2/24/17,822.5,AMZN,Put,0.9,0.16354000000000002,845.070007,0.019164956,0.15620413323053453,11.0
633,2/17/17,3/10/17,136.0,AAPL,Put,2.23,0.16354000000000002,135.720001,0.057494867000000005,0.16218526736870448,6.0
634,2/17/17,6/16/17,850.0,GOOGL,Call,32.0,0.16363,846.5499880000001,0.32580424399999997,0.1711661730718752,5.0
635,2/17/17,3/3/17,139.0,FB,Call,0.19,0.16366,133.529999,0.038329911,0.1568568264095595,11.0
636,2/17/17,3/10/17,785.0,GOOG,Put,1.25,0.16372,828.070007,0.057494867000000005,0.16389758484740624,11.0
637,2/17/17,3/3/17,72.5,CMCSA,Put,0.12,0.16373,75.32,0.038329911,0.1587072453016219,11.0
638,2/17/17,3/24/17,142.0,FB,Call,0.46,0.16379000000000002,133.529999,0.09582477800000001,0.1721471080237926,11.0
639,2/17/17,3/17/17,845.0,AMZN,Call,15.4,0.16399,845.070007,0.076659822,0.16291454861098853,5.0
640,2/17/17,3/10/17,122.5,TLT,Put,3.27,0.16405,120.32,0.057494867000000005,0.17388161823793977,8.0
641,2/17/17,4/21/17,835.0,GOOGL,Put,17.97,0.16408,846.5499880000001,0.1724846,0.169516879913196,7.0
642,2/17/17,6/16/17,845.0,GOOG,Call,24.52,0.16422,828.070007,0.32580424399999997,0.1665736687710971,7.0
643,2/17/17,3/3/17,837.5,AMZN,Put,6.92,0.16432,845.070007,0.038329911,0.15720407575081224,7.0
644,2/17/17,9/15/17,915.0,GOOGL,Call,20.2,0.16435,846.5499880000001,0.574948665,0.17228530239363046,9.0
645,2/17/17,3/24/17,71.0,CMCSA,Put,0.22,0.16435,75.32,0.09582477800000001,0.16399477544349897,11.0
646,2/17/17,3/3/17,130.0,FB,Put,0.53,0.16457,133.529999,0.038329911,0.17173201899392082,9.0
647,2/17/17,1/19/18,125.0,CME,Call,6.6,0.1646,122.620003,0.9199178640000001,0.15816888975799423,7.0
648,2/17/17,3/24/17,162.5,AMGN,Call,11.37,0.1647,173.28999299999998,0.09582477800000001,0.17378830041606286,11.0
649,2/17/17,3/24/17,830.0,AMZN,Put,11.0,0.16473,845.070007,0.09582477800000001,0.17087415685072982,8.0
650,2/17/17,3/3/17,705.0,ISRG,Put,2.5,0.16474,724.659973,0.038329911,0.1648634744399833,10.0
651,2/17/17,3/10/17,131.0,FB,Call,3.6,0.16508,133.529999,0.057494867000000005,0.16344636706600751,8.0
652,2/17/17,9/15/17,825.0,GOOGL,Call,56.9,0.16516,846.5499880000001,0.574948665,0.17405696984487387,7.0
653,2/17/17,6/16/17,850.0,GOOG,Call,21.5,0.16519,828.070007,0.32580424399999997,0.1608008249531903,8.0
654,2/17/17,9/15/17,105.0,FISV,Call,9.6,0.16545,111.980003,0.574948665,0.15769349427885876,9.0
655,2/17/17,3/24/17,138.0,FB,Call,1.19,0.16566,133.529999,0.09582477800000001,0.1712810118338359,9.0
656,2/17/17,3/10/17,852.5,AMZN,Call,10.55,0.16577,845.070007,0.057494867000000005,0.1705785284862737,7.0
657,2/17/17,3/24/17,842.5,AMZN,Call,19.58,0.16589,845.070007,0.09582477800000001,0.17332259816494197,6.0
658,2/17/17,3/24/17,840.0,AMZN,Call,20.73,0.1659,845.070007,0.09582477800000001,0.17171739161617225,7.0
659,2/17/17,6/16/17,170.0,COST,Put,4.2,0.16597,175.860001,0.32580424399999997,0.173787762401456,8.0
660,2/17/17,3/10/17,850.0,AMZN,Put,16.0,0.16622,845.070007,0.057494867000000005,0.16689795971347846,6.0
661,2/17/17,4/21/17,795.0,GOOG,Put,9.92,0.16625,828.070007,0.1724846,0.17087190619275203,9.0
662,2/17/17,4/21/17,770.0,GOOG,Put,4.8,0.16629000000000002,828.070007,0.1724846,0.1760134289097343,10.0
663,2/17/17,3/3/17,122.0,EXPE,Call,0.57,0.16644,119.410004,0.038329911,0.16137592847369428,9.0
664,2/17/17,4/21/17,145.0,AAPL,Put,10.2,0.1665,135.720001,0.1724846,0.17618378909299878,10.0
665,2/17/17,4/21/17,765.0,ISRG,Call,6.96,0.16657,724.659973,0.1724846,0.17140511178463638,9.0
666,2/17/17,6/16/17,180.0,COST,Call,4.65,0.16659000000000002,175.860001,0.32580424399999997,0.15790310900327878,7.0
667,2/17/17,3/10/17,129.0,AAPL,Call,6.99,0.16662000000000002,135.720001,0.057494867000000005,0.16315552433756741,11.0
668,2/17/17,4/21/17,865.0,GOOGL,Put,34.52,0.16666,846.5499880000001,0.1724846,0.17406300879883843,7.0
669,2/17/17,3/17/17,35.0,INTC,Put,0.18,0.16671,36.48,0.076659822,0.1727716119558154,10.0
670,2/17/17,3/17/17,830.0,AMZN,Put,9.19,0.16677,845.070007,0.076659822,0.16974779927882686,8.0
671,2/17/17,3/24/17,137.0,FB,Call,1.42,0.16701,133.529999,0.09582477800000001,0.16762752428183383,8.0
672,2/17/17,3/24/17,142.0,AAPL,Call,0.66,0.16702,135.720001,0.09582477800000001,0.15772902730815622,10.0
673,2/17/17,3/10/17,32.0,CSCO,Put,0.06,0.16705,33.740002000000004,0.057494867000000005,0.16985763384222008,11.0
674,2/17/17,9/15/17,885.0,GOOGL,Call,29.9,0.16716,846.5499880000001,0.574948665,0.17461444179081467,8.0
675,2/17/17,3/17/17,865.0,AMZN,Call,7.21,0.16716,845.070007,0.076659822,0.15907306398234725,8.0
676,2/17/17,3/17/17,875.0,AMZN,Call,4.91,0.16716,845.070007,0.076659822,0.162041873504836,9.0
677,2/17/17,3/17/17,880.0,AMZN,Call,3.9,0.16716,845.070007,0.076659822,0.16163860615111209,10.0
678,2/17/17,3/24/17,855.0,AMZN,Call,12.65,0.16716,845.070007,0.09582477800000001,0.161880780693971,7.0
679,2/17/17,3/24/17,870.0,AMZN,Call,8.0,0.16716,845.070007,0.09582477800000001,0.1663453501795655,9.0
680,2/17/17,3/24/17,75.0,CMCSA,Put,1.31,0.16716,75.32,0.09582477800000001,0.15963038627713438,6.0
681,2/17/17,3/10/17,138.0,FB,Call,0.57,0.16716,133.529999,0.057494867000000005,0.15980333809296593,10.0
682,2/17/17,3/3/17,133.0,FB,Put,1.4,0.16716,133.529999,0.038329911,0.15979268519587855,6.0
683,2/17/17,3/3/17,134.0,FB,Put,1.95,0.16716,133.529999,0.038329911,0.1645284508432939,6.0
684,2/17/17,7/21/17,40.0,INTC,Call,0.49,0.16716,36.48,0.421629021,0.16967324038409037,10.0
685,2/17/17,1/18/19,660.0,ISRG,Call,102.17,0.16716,724.659973,1.916495551,0.15849389676986592,9.0
686,2/17/17,10/20/17,38.0,INTC,Call,1.5,0.16717,36.48,0.670773443,0.17503990207325792,8.0
687,2/17/17,3/24/17,822.5,GOOGL,Put,7.41,0.16719,846.5499880000001,0.09582477800000001,0.163982404429951,9.0
688,2/17/17,3/10/17,122.0,TLT,Put,2.85,0.16729000000000002,120.32,0.057494867000000005,0.1653739065460129,8.0
689,2/17/17,3/24/17,134.0,FB,Put,2.97,0.1674,133.529999,0.09582477800000001,0.16727858164179493,6.0
690,2/17/17,9/15/17,930.0,GOOGL,Call,16.5,0.16741,846.5499880000001,0.574948665,0.17188854309153034,9.0
691,2/17/17,2/24/17,34.0,EBAY,Call,0.21,0.16744,33.759997999999996,0.019164956,0.16797742041063193,7.0
692,2/17/17,3/24/17,930.0,GOOGL,Call,0.5,0.16748,846.5499880000001,0.09582477800000001,0.1599865661376681,13.0
693,2/17/17,6/16/17,124.0,TLT,Put,6.48,0.16748,120.32,0.32580424399999997,0.16305363394751177,8.0
694,2/17/17,9/15/17,855.0,GOOG,Call,33.27,0.16752999999999998,828.070007,0.574948665,0.1749661593835962,7.0
695,2/17/17,9/15/17,180.0,CBRL,Call,4.4,0.16757,168.690002,0.574948665,0.1664929731073136,9.0
696,2/17/17,9/15/17,114.0,TLT,Put,3.3,0.16762,120.32,0.574948665,0.171160476099625,8.0
697,2/17/17,3/17/17,145.0,AAPL,Call,0.23,0.16779000000000002,135.720001,0.076659822,0.16763579444436913,12.0
698,2/17/17,3/3/17,787.5,GOOG,Put,0.68,0.16792,828.070007,0.038329911,0.16584344962558997,12.0
699,2/17/17,5/19/17,33.0,CA,Call,0.76,0.16796,32.09,0.249144422,0.17643509023194293,8.0
700,2/17/17,3/10/17,815.0,AMZN,Put,3.46,0.16818,845.070007,0.057494867000000005,0.17070963030402697,10.0
701,2/17/17,3/24/17,33.5,EBAY,Call,0.84,0.16818,33.759997999999996,0.09582477800000001,0.166981280112141,7.0
702,2/17/17,3/17/17,17.0,FLEX,Call,0.1,0.16823,16.440001000000002,0.076659822,0.1617602558177765,9.0
703,2/17/17,3/10/17,144.0,FB,Call,0.09,0.16837,133.529999,0.057494867000000005,0.1769548886362119,13.0
704,2/17/17,4/21/17,34.0,CSCO,Put,1.04,0.16842000000000001,33.740002000000004,0.1724846,0.16405439055050353,7.0
705,2/17/17,1/19/18,105.0,ADP,Call,4.4,0.16844,99.68,0.9199178640000001,0.16751865763849744,8.0
706,2/17/17,3/17/17,87.5,ADI,Call,0.18,0.16852999999999999,82.480003,0.076659822,0.16441934040139747,11.0
707,2/17/17,6/16/17,930.0,GOOGL,Call,6.55,0.16855,846.5499880000001,0.32580424399999997,0.15963750333633617,10.0
708,2/17/17,6/16/17,105.0,FISV,Call,8.7,0.16855,111.980003,0.32580424399999997,0.16982550784621064,9.0
709,2/17/17,3/17/17,885.0,AMZN,Call,3.18,0.16856,845.070007,0.076659822,0.16331789766581792,10.0
710,2/17/17,3/17/17,30.0,CDNS,Call,0.65,0.1686,30.200001,0.076659822,0.16175410060247805,7.0
711,2/17/17,2/24/17,35.0,CSCO,Call,0.02,0.16864,33.740002000000004,0.019164956,0.16832441899457312,12.0
712,2/17/17,6/16/17,60.0,CDW,Call,2.45,0.16867000000000001,59.990002000000004,0.32580424399999997,0.17632486541032272,6.0
713,2/17/17,3/10/17,830.0,AMZN,Put,6.82,0.16891,845.070007,0.057494867000000005,0.1632128603903202,8.0
714,2/17/17,3/10/17,807.5,AMZN,Put,2.48,0.16907,845.070007,0.057494867000000005,0.17631660577806257,10.0
715,2/17/17,4/21/17,855.0,AMZN,Put,28.91,0.16915,845.070007,0.1724846,0.17076240607793525,7.0
716,2/17/17,3/17/17,38.0,INTC,Put,1.71,0.16927999999999999,36.48,0.076659822,0.17523869236984366,10.0
717,2/17/17,6/16/17,175.0,COST,Call,7.11,0.16935999999999998,175.860001,0.32580424399999997,0.16344547974909326,6.0
718,2/17/17,6/16/17,110.0,FISV,Call,5.2,0.16943,111.980003,0.32580424399999997,0.15959239001731845,7.0
719,2/17/17,3/10/17,182.5,COST,Call,0.69,0.16952,175.860001,0.057494867000000005,0.16643391888905662,10.0
720,2/17/17,6/16/17,820.0,GOOG,Put,27.67,0.16965,828.070007,0.32580424399999997,0.1715643325711201,7.0
721,2/17/17,4/21/17,165.0,COST,Put,1.3,0.16965,175.860001,0.1724846,0.17668791277860377,10.0
722,2/17/17,6/16/17,810.0,GOOGL,Call,55.0,0.16981,846.5499880000001,0.32580424399999997,0.17323993118766165,8.0
723,2/17/17,3/10/17,141.0,FB,Call,0.21,0.16985,133.529999,0.057494867000000005,0.16437889864187777,11.0
724,2/17/17,2/24/17,59.5,CTSH,Call,0.1,0.17,57.959998999999996,0.019164956,0.17397854319488662,10.0
725,2/17/17,4/21/17,130.0,AAPL,Put,1.52,0.17010999999999998,135.720001,0.1724846,0.16974633501870856,9.0
726,2/17/17,3/3/17,135.0,FB,Put,2.62,0.17010999999999998,133.529999,0.038329911,0.17232492255263218,7.0
727,2/17/17,3/3/17,140.0,FB,Call,0.13,0.17012,133.529999,0.038329911,0.16165141899483315,12.0
728,2/17/17,3/17/17,710.0,ISRG,Put,7.0,0.17017000000000002,724.659973,0.076659822,0.16586672183456797,8.0
729,2/17/17,3/24/17,145.0,AAPL,Call,0.32,0.17028,135.720001,0.09582477800000001,0.16283515357293926,11.0
730,2/17/17,6/16/17,820.0,GOOGL,Call,49.2,0.17044,846.5499880000001,0.32580424399999997,0.1763778639303402,8.0
731,2/17/17,3/3/17,34.0,EBAY,Call,0.36,0.17057,33.759997999999996,0.038329911,0.17669281070252257,7.0
732,2/17/17,3/3/17,132.0,FB,Put,1.05,0.17067000000000002,133.529999,0.038329911,0.16557822296284674,8.0
733,2/17/17,6/16/17,815.0,GOOGL,Put,20.02,0.17075,846.5499880000001,0.32580424399999997,0.17973892137673567,8.0
734,2/17/17,3/3/17,141.0,FB,Call,0.09,0.17078,133.529999,0.038329911,0.16678436123344034,12.0
735,2/17/17,3/3/17,129.0,TLT,Call,0.02,0.17087,120.32,0.038329911,0.16216870841667166,14.0
736,2/17/17,9/15/17,865.0,GOOGL,Call,37.8,0.17090999999999998,846.5499880000001,0.574948665,0.17552112578875706,7.0
737,2/17/17,3/10/17,142.0,FB,Call,0.18,0.17095,133.529999,0.057494867000000005,0.17370516100886682,12.0
738,2/17/17,2/24/17,807.5,AMZN,Put,0.28,0.17097,845.070007,0.019164956,0.18079163965735393,13.0
739,2/17/17,4/21/17,190.0,AMGN,Call,0.69,0.1713,173.28999299999998,0.1724846,0.17717697495681697,11.0
740,2/17/17,1/19/18,80.0,CBOE,Call,6.1,0.1714,80.940002,0.9199178640000001,0.17668998390815716,7.0
741,2/17/17,9/15/17,121.0,TLT,Put,6.07,0.17146,120.32,0.574948665,0.16204046837455952,6.0
742,2/17/17,9/15/17,860.0,GOOG,Call,32.03,0.17171,828.070007,0.574948665,0.17761078465928104,8.0
743,2/17/17,2/24/17,217.5,AVGO,Call,0.15,0.17176,210.41000400000001,0.019164956,0.16216999797203963,12.0
744,2/17/17,3/3/17,130.0,AAPL,Call,5.95,0.17202,135.720001,0.038329911,0.17081341500225833,11.0
745,2/17/17,3/17/17,52.5,FAST,Call,0.3,0.17214000000000002,50.709998999999996,0.076659822,0.16299834027849458,9.0
746,2/17/17,3/10/17,110.5,TLT,Put,0.03,0.17226,120.32,0.057494867000000005,0.16937956264938026,14.0
747,2/17/17,5/19/17,52.5,FAST,Call,1.09,0.17235,50.709998999999996,0.249144422,0.1776943081925398,8.0
748,2/17/17,5/19/17,40.0,INTC,Call,0.21,0.17243,36.48,0.249144422,0.16397806182808863,11.0
749,2/17/17,3/24/17,695.0,ISRG,Put,4.4,0.17244,724.659973,0.09582477800000001,0.16902443530679528,10.0
750,2/17/17,3/17/17,120.0,EXPE,Call,2.14,0.17257999999999998,119.410004,0.076659822,0.18173317792046986,6.0
751,2/17/17,2/24/17,141.0,AAPL,Call,0.06,0.17269,135.720001,0.019164956,0.16359500351105422,12.0
752,2/17/17,2/24/17,212.5,AVGO,Call,1.05,0.17273,210.41000400000001,0.019164956,0.16347685958351313,8.0
753,2/17/17,6/16/17,855.0,GOOGL,Put,36.03,0.17284000000000002,846.5499880000001,0.32580424399999997,0.16733085163255262,7.0
754,2/17/17,2/24/17,122.0,EXPE,Call,0.29,0.17307,119.410004,0.019164956,0.17197277764792193,10.0
755,2/17/17,2/24/17,167.5,AMGN,Put,0.17,0.17310999999999999,173.28999299999998,0.019164956,0.18078185064933294,11.0
756,2/17/17,3/17/17,125.0,ASML,Call,3.6,0.17315,126.879997,0.076659822,0.18117741384285868,8.0
757,2/17/17,3/17/17,135.0,FB,Call,1.85,0.17321,133.529999,0.076659822,0.1683005549948632,7.0
758,2/17/17,9/15/17,111.0,TLT,Put,2.36,0.17326,120.32,0.574948665,0.17151451464020723,9.0
759,2/17/17,2/24/17,124.0,CELG,Call,0.3,0.17329,121.160004,0.019164956,0.18171661986744927,10.0
760,2/17/17,8/18/17,77.5,CMCSA,Call,2.8,0.17339000000000002,75.32,0.498288843,0.17271055201145694,7.0
761,2/17/17,3/10/17,131.0,FB,Put,1.15,0.1735,133.529999,0.057494867000000005,0.1738862982635037,8.0
762,2/17/17,3/3/17,112.0,TLT,Put,0.02,0.17376,120.32,0.038329911,0.1685948044185739,14.0
