,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T
6809,2017-02-17,2018-01-19,15.0,CSIQ,Call,2.5,0.46588,14.12,0.919917864476386
6810,2017-02-17,2018-01-19,13.0,CSIQ,Put,2.3,0.62762,14.12,0.919917864476386
6811,2017-02-17,2018-01-19,15.0,CSIQ,Put,3.3,0.59763,14.12,0.919917864476386
6812,2017-02-17,2019-01-18,15.0,CSIQ,Call,3.9,0.44391,14.12,1.9164955509924708
6813,2017-02-17,2019-01-18,15.0,CSIQ,Put,6.0,0.63949,14.12,1.9164955509924708
6814,2017-02-17,2017-03-17,70.0,CPLA,Call,8.65,0.15012,77.699997,0.07665982203969883
6815,2017-02-17,2017-03-17,75.0,CPLA,Call,2.85,0.15159,77.699997,0.07665982203969883
6816,2017-02-17,2017-03-17,80.0,CPLA,Call,1.25,0.19138,77.699997,0.07665982203969883
6817,2017-02-17,2017-03-17,85.0,CPLA,Call,0.05,0.21850999999999998,77.699997,0.07665982203969883
6818,2017-02-17,2017-03-17,70.0,CPLA,Put,1.15,0.32988,77.699997,0.07665982203969883
6819,2017-02-17,2017-03-17,75.0,CPLA,Put,1.45,0.32828,77.699997,0.07665982203969883
6820,2017-02-17,2017-03-17,80.0,CPLA,Put,2.2,0.34138,77.699997,0.07665982203969883
6821,2017-02-17,2017-03-17,85.0,CPLA,Put,6.3,0.45463000000000003,77.699997,0.07665982203969883
6822,2017-02-17,2017-06-16,70.0,CPLA,Call,15.4,0.16247,77.699997,0.3258042436687201
6823,2017-02-17,2017-06-16,75.0,CPLA,Call,5.99,0.19138,77.699997,0.3258042436687201
6824,2017-02-17,2017-06-16,80.0,CPLA,Call,3.55,0.21871999999999997,77.699997,0.3258042436687201
6825,2017-02-17,2017-06-16,85.0,CPLA,Call,7.2,0.22607,77.699997,0.3258042436687201
6826,2017-02-17,2017-06-16,70.0,CPLA,Put,3.37,0.43095,77.699997,0.3258042436687201
6827,2017-02-17,2017-06-16,75.0,CPLA,Put,5.7,0.35029,77.699997,0.3258042436687201
6828,2017-02-17,2017-06-16,80.0,CPLA,Put,4.6,0.37646999999999997,77.699997,0.3258042436687201
6829,2017-02-17,2017-06-16,85.0,CPLA,Put,6.8,0.3756,77.699997,0.3258042436687201
6830,2017-02-17,2017-09-15,75.0,CPLA,Call,7.1,0.20462,77.699997,0.5749486652977412
6831,2017-02-17,2017-04-21,40.0,CBF,Call,0.55,0.16121,39.849998,0.17248459958932238
6832,2017-02-17,2017-07-21,40.0,CBF,Call,1.35,0.16738,39.849998,0.4216290212183436
6833,2017-02-17,2017-07-21,40.0,CBF,Put,2.9,0.21871999999999997,39.849998,0.4216290212183436
6834,2017-02-17,2017-03-17,15.0,CPTA,Call,0.1,0.3545,14.25,0.07665982203969883
6835,2017-02-17,2017-03-17,15.0,CPTA,Put,1.65,0.16375,14.25,0.07665982203969883
6836,2017-02-17,2017-06-16,15.0,CPTA,Call,0.15,0.1008,14.25,0.3258042436687201
6837,2017-02-17,2017-06-16,15.0,CPTA,Put,2.52,0.34633,14.25,0.3258042436687201
6838,2017-02-17,2017-03-17,15.0,CFFN,Call,0.45,0.08281000000000001,15.41,0.07665982203969883
6839,2017-02-17,2017-05-19,14.71,CFFN,Put,0.2,0.19219,15.41,0.24914442162902123
6840,2017-02-17,2017-08-18,15.0,CFFN,Call,1.0,0.07326,15.41,0.49828884325804246
6841,2017-02-17,2017-08-18,15.0,CFFN,Put,0.45,0.18939,15.41,0.49828884325804246
6842,2017-02-17,2017-03-17,15.0,CARA,Call,1.4,0.93075,14.76,0.07665982203969883
6843,2017-02-17,2017-03-17,15.0,CARA,Put,1.89,1.0316100000000001,14.76,0.07665982203969883
6844,2017-02-17,2017-05-19,15.0,CARA,Call,2.5,0.9304,14.76,0.24914442162902123
6845,2017-02-17,2017-05-19,15.0,CARA,Put,2.72,0.96588,14.76,0.24914442162902123
6846,2017-02-17,2017-08-18,15.0,CARA,Call,3.5,0.96042,14.76,0.49828884325804246
6847,2017-02-17,2017-08-18,15.0,CARA,Put,4.0,1.0917700000000001,14.76,0.49828884325804246
6848,2017-02-17,2017-03-17,20.0,CARB,Call,0.75,0.2913,19.6,0.07665982203969883
6849,2017-02-17,2017-03-17,20.0,CARB,Put,1.0,0.44466000000000006,19.6,0.07665982203969883
6850,2017-02-17,2017-06-16,20.0,CARB,Call,1.8,0.38051,19.6,0.3258042436687201
6851,2017-02-17,2017-06-16,20.0,CARB,Put,2.25,0.5229199999999999,19.6,0.3258042436687201
6852,2017-02-17,2017-09-15,20.0,CARB,Call,2.5,0.36791999999999997,19.6,0.5749486652977412
6853,2017-02-17,2017-09-15,20.0,CARB,Put,2.5,0.48823999999999995,19.6,0.5749486652977412
6854,2017-02-17,2017-03-17,30.0,CSII,Call,1.0,0.4837,29.190001000000002,0.07665982203969883
6855,2017-02-17,2017-03-17,30.0,CSII,Put,6.4,0.1325,29.190001000000002,0.07665982203969883
6856,2017-02-17,2017-06-16,30.0,CSII,Call,2.7,0.56225,29.190001000000002,0.3258042436687201
6857,2017-02-17,2017-06-16,30.0,CSII,Put,8.2,0.37384,29.190001000000002,0.3258042436687201
6858,2017-02-17,2017-03-17,45.0,CATM,Call,1.1,0.25,44.630001,0.07665982203969883
6859,2017-02-17,2017-03-17,45.0,CATM,Put,1.4,0.24881,44.630001,0.07665982203969883
6860,2017-02-17,2017-06-16,45.0,CATM,Call,2.75,0.23285999999999998,44.630001,0.3258042436687201
6861,2017-02-17,2017-06-16,45.0,CATM,Put,3.0,0.33454,44.630001,0.3258042436687201
6862,2017-02-17,2017-09-15,45.0,CATM,Call,5.2,0.25,44.630001,0.5749486652977412
6863,2017-02-17,2017-03-17,9.0,CECO,Call,0.98,0.69386,9.34,0.07665982203969883
6864,2017-02-17,2017-03-17,10.0,CECO,Call,0.5,0.69377,9.34,0.07665982203969883
6865,2017-02-17,2017-03-17,9.0,CECO,Put,0.55,0.8001699999999999,9.34,0.07665982203969883
6866,2017-02-17,2017-03-17,10.0,CECO,Put,1.0,0.7316199999999999,9.34,0.07665982203969883
6867,2017-02-17,2017-04-21,9.0,CECO,Call,2.0,0.52778,9.34,0.17248459958932238
6868,2017-02-17,2017-04-21,10.0,CECO,Call,0.6,0.56733,9.34,0.17248459958932238
6869,2017-02-17,2017-04-21,9.0,CECO,Put,0.75,0.57367,9.34,0.17248459958932238
6870,2017-02-17,2017-04-21,10.0,CECO,Put,1.4,0.56652,9.34,0.17248459958932238
6871,2017-02-17,2017-07-21,9.0,CECO,Call,2.1,0.48336999999999997,9.34,0.4216290212183436
6872,2017-02-17,2017-07-21,10.0,CECO,Call,1.5,0.48491000000000006,9.34,0.4216290212183436
6873,2017-02-17,2017-07-21,9.0,CECO,Put,1.05,0.5634,9.34,0.4216290212183436
6874,2017-02-17,2017-07-21,10.0,CECO,Put,1.45,0.54902,9.34,0.4216290212183436
6875,2017-02-17,2017-03-17,15.0,CTRE,Call,0.65,0.27297,15.34,0.07665982203969883
6876,2017-02-17,2017-03-17,15.0,CTRE,Put,0.3,0.27844,15.34,0.07665982203969883
6877,2017-02-17,2017-04-21,15.0,CTRE,Call,0.75,0.24345999999999998,15.34,0.17248459958932238
6878,2017-02-17,2017-04-21,15.0,CTRE,Put,0.4,0.27412,15.34,0.17248459958932238
6879,2017-02-17,2017-07-21,15.0,CTRE,Call,0.99,0.16905,15.34,0.4216290212183436
6880,2017-02-17,2017-07-21,15.0,CTRE,Put,0.9,0.33105,15.34,0.4216290212183436
6881,2017-02-17,2017-03-17,30.0,CRZO,Call,3.6,0.5481199999999999,33.09,0.07665982203969883
6882,2017-02-17,2017-03-17,32.5,CRZO,Call,1.9,0.46684,33.09,0.07665982203969883
6883,2017-02-17,2017-03-17,35.0,CRZO,Call,0.75,0.44072,33.09,0.07665982203969883
6884,2017-02-17,2017-03-17,30.0,CRZO,Put,0.45,0.36753,33.09,0.07665982203969883
6885,2017-02-17,2017-03-17,32.5,CRZO,Put,1.25,0.34599,33.09,0.07665982203969883
6886,2017-02-17,2017-03-17,35.0,CRZO,Put,2.66,0.33088,33.09,0.07665982203969883
6887,2017-02-17,2017-04-21,30.0,CRZO,Call,7.2,0.49951,33.09,0.17248459958932238
6888,2017-02-17,2017-04-21,32.5,CRZO,Call,2.8,0.40336,33.09,0.17248459958932238
6889,2017-02-17,2017-04-21,35.0,CRZO,Call,1.4,0.42994,33.09,0.17248459958932238
6890,2017-02-17,2017-04-21,30.0,CRZO,Put,1.35,0.43038000000000004,33.09,0.17248459958932238
6891,2017-02-17,2017-04-21,32.5,CRZO,Put,1.8,0.40109,33.09,0.17248459958932238
6892,2017-02-17,2017-04-21,35.0,CRZO,Put,3.4,0.38163,33.09,0.17248459958932238
6893,2017-02-17,2017-07-21,30.0,CRZO,Call,6.5,0.41943,33.09,0.4216290212183436
6894,2017-02-17,2017-07-21,32.5,CRZO,Call,4.1,0.38855,33.09,0.4216290212183436
6895,2017-02-17,2017-07-21,35.0,CRZO,Call,2.95,0.44535,33.09,0.4216290212183436
6896,2017-02-17,2017-07-21,30.0,CRZO,Put,2.05,0.44623999999999997,33.09,0.4216290212183436
6897,2017-02-17,2017-07-21,32.5,CRZO,Put,3.21,0.40465999999999996,33.09,0.4216290212183436
6898,2017-02-17,2017-07-21,35.0,CRZO,Put,5.1,0.46874,33.09,0.4216290212183436
6899,2017-02-17,2018-01-19,30.0,CRZO,Call,8.5,0.41966000000000003,33.09,0.919917864476386
6900,2017-02-17,2018-01-19,32.5,CRZO,Call,10.5,0.4435,33.09,0.919917864476386
6901,2017-02-17,2018-01-19,35.0,CRZO,Call,5.99,0.40160999999999997,33.09,0.919917864476386
6902,2017-02-17,2018-01-19,30.0,CRZO,Put,3.9,0.5244,33.09,0.919917864476386
6903,2017-02-17,2018-01-19,32.5,CRZO,Put,4.8,0.43373,33.09,0.919917864476386
6904,2017-02-17,2018-01-19,35.0,CRZO,Put,6.5,0.42885,33.09,0.919917864476386
6905,2017-02-17,2017-03-17,15.0,TAST,Call,2.02,0.29722,16.65,0.07665982203969883
6906,2017-02-17,2017-03-17,17.5,TAST,Call,0.35,0.39388,16.65,0.07665982203969883
6907,2017-02-17,2017-03-17,15.0,TAST,Put,0.2,0.38094,16.65,0.07665982203969883
6908,2017-02-17,2017-03-17,17.5,TAST,Put,1.2,0.4381,16.65,0.07665982203969883
6909,2017-02-17,2017-06-16,15.0,TAST,Call,1.13,0.30212,16.65,0.3258042436687201
6910,2017-02-17,2017-06-16,17.5,TAST,Call,0.9,0.28469,16.65,0.3258042436687201
6911,2017-02-17,2017-06-16,15.0,TAST,Put,0.55,0.35969,16.65,0.3258042436687201
6912,2017-02-17,2017-06-16,17.5,TAST,Put,1.7,0.38372,16.65,0.3258042436687201
6913,2017-02-17,2017-09-15,17.5,TAST,Call,1.4,0.29803,16.65,0.5749486652977412
6914,2017-02-17,2017-09-15,15.0,TAST,Put,0.75,0.39437,16.65,0.5749486652977412
6915,2017-02-17,2017-09-15,17.5,TAST,Put,2.12,0.35528000000000004,16.65,0.5749486652977412
6916,2017-02-17,2017-03-17,7.5,CACB,Call,0.35,0.11035,8.06,0.07665982203969883
6917,2017-02-17,2017-06-16,7.5,CACB,Call,0.65,0.16907,8.06,0.3258042436687201
6918,2017-02-17,2017-03-17,4.0,CASC,Call,0.38,0.90194,4.33,0.07665982203969883
6919,2017-02-17,2017-03-17,4.0,CASC,Put,0.57,1.01347,4.33,0.07665982203969883
6920,2017-02-17,2017-05-19,4.0,CASC,Call,1.25,0.84829,4.33,0.24914442162902123
6921,2017-02-17,2017-05-19,4.0,CASC,Put,1.0,0.8781100000000001,4.33,0.24914442162902123
6922,2017-02-17,2017-08-18,4.0,CASC,Call,1.25,1.0909799999999998,4.33,0.49828884325804246
6923,2017-02-17,2017-08-18,4.0,CASC,Put,1.35,0.75151,4.33,0.49828884325804246
6924,2017-02-17,2017-03-17,12.5,CWST,Call,0.48,0.32911999999999997,11.38,0.07665982203969883
6925,2017-02-17,2017-03-17,12.5,CWST,Put,0.6,0.41158999999999996,11.38,0.07665982203969883
6926,2017-02-17,2017-06-16,12.5,CWST,Call,0.5,0.2328,11.38,0.3258042436687201
6927,2017-02-17,2017-06-16,12.5,CWST,Put,1.45,0.49431,11.38,0.3258042436687201
6928,2017-02-17,2017-09-15,12.5,CWST,Call,1.25,0.26994,11.38,0.5749486652977412
6929,2017-02-17,2017-03-17,110.0,CASY,Call,7.45,0.24731999999999998,117.5,0.07665982203969883
6930,2017-02-17,2017-03-17,115.0,CASY,Call,5.35,0.25351999999999997,117.5,0.07665982203969883
6931,2017-02-17,2017-03-17,120.0,CASY,Call,2.7,0.20899,117.5,0.07665982203969883
6932,2017-02-17,2017-03-17,125.0,CASY,Call,1.1,0.17201,117.5,0.07665982203969883
6933,2017-02-17,2017-03-17,110.0,CASY,Put,1.35,0.39673,117.5,0.07665982203969883
6934,2017-02-17,2017-03-17,115.0,CASY,Put,2.65,0.32339,117.5,0.07665982203969883
6935,2017-02-17,2017-03-17,120.0,CASY,Put,4.95,0.33586,117.5,0.07665982203969883
6936,2017-02-17,2017-03-17,125.0,CASY,Put,8.98,0.32284,117.5,0.07665982203969883
6937,2017-02-17,2017-05-19,110.0,CASY,Call,12.3,0.18747,117.5,0.24914442162902123
6938,2017-02-17,2017-05-19,115.0,CASY,Call,9.11,0.15045999999999998,117.5,0.24914442162902123
6939,2017-02-17,2017-05-19,120.0,CASY,Call,4.8,0.15675,117.5,0.24914442162902123
6940,2017-02-17,2017-05-19,125.0,CASY,Call,2.67,0.15417999999999998,117.5,0.24914442162902123
6941,2017-02-17,2017-05-19,110.0,CASY,Put,3.0,0.34016,117.5,0.24914442162902123
6942,2017-02-17,2017-05-19,115.0,CASY,Put,4.38,0.33666999999999997,117.5,0.24914442162902123
6943,2017-02-17,2017-05-19,120.0,CASY,Put,6.96,0.32994,117.5,0.24914442162902123
6944,2017-02-17,2017-05-19,125.0,CASY,Put,10.19,0.33881,117.5,0.24914442162902123
6945,2017-02-17,2017-08-18,110.0,CASY,Call,9.8,0.13114,117.5,0.49828884325804246
6946,2017-02-17,2017-08-18,115.0,CASY,Call,10.0,0.15555,117.5,0.49828884325804246
6947,2017-02-17,2017-08-18,120.0,CASY,Call,6.3,0.13032,117.5,0.49828884325804246
6948,2017-02-17,2017-08-18,125.0,CASY,Call,6.5,0.15086,117.5,0.49828884325804246
6949,2017-02-17,2017-08-18,110.0,CASY,Put,6.75,0.33874,117.5,0.49828884325804246
6950,2017-02-17,2017-08-18,115.0,CASY,Put,6.42,0.26916,117.5,0.49828884325804246
6951,2017-02-17,2017-08-18,120.0,CASY,Put,8.9,0.3432,117.5,0.49828884325804246
6952,2017-02-17,2017-08-18,125.0,CASY,Put,11.8,0.33258000000000004,117.5,0.49828884325804246
6953,2017-02-17,2017-03-17,60.0,CASS,Call,4.0,0.05176,66.639999,0.07665982203969883
6954,2017-02-17,2017-03-17,70.0,CASS,Call,5.93,0.01515,66.639999,0.07665982203969883
6955,2017-02-17,2017-05-19,40.0,CATY,Call,1.45,0.17906,39.419998,0.24914442162902123
6956,2017-02-17,2017-08-18,40.0,CATY,Call,0.51,0.15349000000000002,39.419998,0.49828884325804246
6957,2017-02-17,2017-08-18,40.0,CATY,Put,2.85,0.25894,39.419998,0.49828884325804246
6958,2017-02-17,2017-03-17,105.0,CVCO,Call,2.65,0.37274,114.5,0.07665982203969883
6959,2017-02-17,2017-03-17,105.0,CVCO,Put,2.0,0.52189,114.5,0.07665982203969883
6960,2017-02-17,2017-03-17,110.0,CVCO,Put,15.0,0.35562,114.5,0.07665982203969883
6961,2017-02-17,2017-06-16,105.0,CVCO,Call,7.0,0.32547,114.5,0.3258042436687201
6962,2017-02-17,2017-06-16,105.0,CVCO,Put,10.9,0.33462,114.5,0.3258042436687201
6963,2017-02-17,2017-03-17,65.0,CAVM,Call,3.36,0.25142,67.050003,0.07665982203969883
6964,2017-02-17,2017-03-17,70.0,CAVM,Call,1.05,0.26698,67.050003,0.07665982203969883
6965,2017-02-17,2017-03-17,65.0,CAVM,Put,1.35,0.37018,67.050003,0.07665982203969883
6966,2017-02-17,2017-03-17,70.0,CAVM,Put,4.6,0.38789,67.050003,0.07665982203969883
6967,2017-02-17,2017-06-16,65.0,CAVM,Call,6.7,0.28039000000000003,67.050003,0.3258042436687201
6968,2017-02-17,2017-06-16,70.0,CAVM,Call,4.1,0.31496,67.050003,0.3258042436687201
6969,2017-02-17,2017-06-16,65.0,CAVM,Put,4.4,0.41203999999999996,67.050003,0.3258042436687201
6970,2017-02-17,2017-06-16,70.0,CAVM,Put,8.2,0.39908000000000005,67.050003,0.3258042436687201
6971,2017-02-17,2017-09-15,65.0,CAVM,Call,8.8,0.31028,67.050003,0.5749486652977412
6972,2017-02-17,2017-09-15,70.0,CAVM,Call,6.3,0.28254,67.050003,0.5749486652977412
6973,2017-02-17,2017-09-15,65.0,CAVM,Put,7.4,0.40549,67.050003,0.5749486652977412
6974,2017-02-17,2017-09-15,70.0,CAVM,Put,8.7,0.42098,67.050003,0.5749486652977412
6975,2017-02-17,2018-01-19,65.0,CAVM,Call,9.86,0.31735,67.050003,0.919917864476386
6976,2017-02-17,2018-01-19,70.0,CAVM,Call,9.27,0.31113,67.050003,0.919917864476386
6977,2017-02-17,2018-01-19,65.0,CAVM,Put,9.5,0.41358,67.050003,0.919917864476386
6978,2017-02-17,2018-01-19,70.0,CAVM,Put,10.9,0.46137,67.050003,0.919917864476386
6979,2017-02-17,2017-03-17,75.0,CBOE,Call,5.9,0.1975,80.940002,0.07665982203969883
6980,2017-02-17,2017-03-17,77.5,CBOE,Call,3.78,0.25873,80.940002,0.07665982203969883
6981,2017-02-17,2017-03-17,80.0,CBOE,Call,1.8,0.26245999999999997,80.940002,0.07665982203969883
6982,2017-02-17,2017-03-17,82.5,CBOE,Call,0.7,0.25227,80.940002,0.07665982203969883
6983,2017-02-17,2017-03-17,85.0,CBOE,Call,0.2,0.21555,80.940002,0.07665982203969883
6984,2017-02-17,2017-03-17,87.5,CBOE,Call,0.06,0.24875999999999998,80.940002,0.07665982203969883
6985,2017-02-17,2017-03-17,75.0,CBOE,Put,0.25,0.16201,80.940002,0.07665982203969883
6986,2017-02-17,2017-03-17,77.5,CBOE,Put,0.4,0.09514,80.940002,0.07665982203969883
6987,2017-02-17,2017-03-17,80.0,CBOE,Put,1.05,0.07858,80.940002,0.07665982203969883
6988,2017-02-17,2017-03-17,82.5,CBOE,Put,2.25,0.1325,80.940002,0.07665982203969883
6989,2017-02-17,2017-03-17,85.0,CBOE,Put,5.98,0.1325,80.940002,0.07665982203969883
6990,2017-02-17,2017-06-16,75.0,CBOE,Call,7.2,0.20772,80.940002,0.3258042436687201
6991,2017-02-17,2017-06-16,77.5,CBOE,Call,5.3,0.22879000000000002,80.940002,0.3258042436687201
6992,2017-02-17,2017-06-16,80.0,CBOE,Call,3.77,0.19303,80.940002,0.3258042436687201
6993,2017-02-17,2017-06-16,82.5,CBOE,Call,2.46,0.19718,80.940002,0.3258042436687201
6994,2017-02-17,2017-06-16,85.0,CBOE,Call,1.45,0.21226,80.940002,0.3258042436687201
6995,2017-02-17,2017-06-16,87.5,CBOE,Call,0.88,0.19777,80.940002,0.3258042436687201
6996,2017-02-17,2017-06-16,75.0,CBOE,Put,1.37,0.18748,80.940002,0.3258042436687201
6997,2017-02-17,2017-06-16,77.5,CBOE,Put,2.04,0.18356,80.940002,0.3258042436687201
6998,2017-02-17,2017-06-16,80.0,CBOE,Put,2.93,0.17723,80.940002,0.3258042436687201
6999,2017-02-17,2017-06-16,82.5,CBOE,Put,4.3,0.10415,80.940002,0.3258042436687201
7000,2017-02-17,2017-06-16,85.0,CBOE,Put,10.7,0.09421,80.940002,0.3258042436687201
7001,2017-02-17,2017-09-15,75.0,CBOE,Call,6.0,0.1975,80.940002,0.5749486652977412
7002,2017-02-17,2017-09-15,77.5,CBOE,Call,6.4,0.18413,80.940002,0.5749486652977412
7003,2017-02-17,2017-09-15,80.0,CBOE,Call,3.4,0.18604,80.940002,0.5749486652977412
7004,2017-02-17,2017-09-15,82.5,CBOE,Call,3.2,0.2025,80.940002,0.5749486652977412
7005,2017-02-17,2017-09-15,85.0,CBOE,Call,2.05,0.18811,80.940002,0.5749486652977412
7006,2017-02-17,2017-09-15,75.0,CBOE,Put,2.25,0.19592,80.940002,0.5749486652977412
7007,2017-02-17,2017-09-15,77.5,CBOE,Put,3.6,0.16746,80.940002,0.5749486652977412
7008,2017-02-17,2017-09-15,80.0,CBOE,Put,4.1,0.16191,80.940002,0.5749486652977412
7009,2017-02-17,2018-01-19,75.0,CBOE,Call,7.6,0.13504000000000002,80.940002,0.919917864476386
7010,2017-02-17,2018-01-19,77.5,CBOE,Call,6.85,0.17493,80.940002,0.919917864476386
7011,2017-02-17,2018-01-19,80.0,CBOE,Call,6.1,0.1714,80.940002,0.919917864476386
7012,2017-02-17,2018-01-19,82.5,CBOE,Call,4.4,0.18895,80.940002,0.919917864476386
7013,2017-02-17,2018-01-19,85.0,CBOE,Call,4.2,0.16794,80.940002,0.919917864476386
7014,2017-02-17,2018-01-19,75.0,CBOE,Put,4.1,0.22906999999999997,80.940002,0.919917864476386
7015,2017-02-17,2018-01-19,77.5,CBOE,Put,5.4,0.19138,80.940002,0.919917864476386
7016,2017-02-17,2018-01-19,80.0,CBOE,Put,6.4,0.19086,80.940002,0.919917864476386
7017,2017-02-17,2019-01-18,75.0,CBOE,Call,11.2,0.13566,80.940002,1.9164955509924708
7018,2017-02-17,2019-01-18,77.5,CBOE,Call,9.7,0.11034000000000001,80.940002,1.9164955509924708
7019,2017-02-17,2019-01-18,80.0,CBOE,Call,7.9,0.11986,80.940002,1.9164955509924708
7020,2017-02-17,2019-01-18,80.0,CBOE,Put,9.5,0.25,80.940002,1.9164955509924708
7021,2017-02-17,2019-01-18,85.0,CBOE,Put,14.3,0.24879,80.940002,1.9164955509924708
7022,2017-02-17,2017-03-17,60.0,CDK,Call,5.4,0.08281000000000001,65.470001,0.07665982203969883
7023,2017-02-17,2017-03-17,65.0,CDK,Call,1.7,0.19749,65.470001,0.07665982203969883
7024,2017-02-17,2017-03-17,70.0,CDK,Call,0.4,0.19782,65.470001,0.07665982203969883
7025,2017-02-17,2017-03-17,60.0,CDK,Put,0.5,0.29333000000000004,65.470001,0.07665982203969883
7026,2017-02-17,2017-03-17,65.0,CDK,Put,1.5,0.24996999999999997,65.470001,0.07665982203969883
7027,2017-02-17,2017-05-19,60.0,CDK,Call,5.9,0.18789,65.470001,0.24914442162902123
7028,2017-02-17,2017-05-19,65.0,CDK,Call,3.36,0.16969,65.470001,0.24914442162902123
7029,2017-02-17,2017-05-19,70.0,CDK,Call,1.4,0.23681,65.470001,0.24914442162902123
7030,2017-02-17,2017-05-19,60.0,CDK,Put,1.57,0.28886,65.470001,0.24914442162902123
7031,2017-02-17,2017-05-19,65.0,CDK,Put,3.2,0.24233000000000002,65.470001,0.24914442162902123
7032,2017-02-17,2017-08-18,60.0,CDK,Call,7.2,0.18405,65.470001,0.49828884325804246
7033,2017-02-17,2017-08-18,65.0,CDK,Call,4.8,0.15728,65.470001,0.49828884325804246
7034,2017-02-17,2017-08-18,70.0,CDK,Call,2.56,0.21364,65.470001,0.49828884325804246
7035,2017-02-17,2017-08-18,60.0,CDK,Put,2.41,0.27604,65.470001,0.49828884325804246
7036,2017-02-17,2017-08-18,65.0,CDK,Put,8.7,0.30157,65.470001,0.49828884325804246
7037,2017-02-17,2017-03-17,55.0,CDW,Call,3.5,0.01264,59.990002000000004,0.07665982203969883
7038,2017-02-17,2017-03-17,60.0,CDW,Call,1.25,0.14403,59.990002000000004,0.07665982203969883
7039,2017-02-17,2017-03-17,55.0,CDW,Put,0.15,0.24996999999999997,59.990002000000004,0.07665982203969883
7040,2017-02-17,2017-03-17,60.0,CDW,Put,1.45,0.20395,59.990002000000004,0.07665982203969883
7041,2017-02-17,2017-06-16,55.0,CDW,Call,5.4,0.13518,59.990002000000004,0.3258042436687201
7042,2017-02-17,2017-06-16,60.0,CDW,Call,2.45,0.16867000000000001,59.990002000000004,0.3258042436687201
7043,2017-02-17,2017-06-16,65.0,CDW,Call,0.8,0.18092,59.990002000000004,0.3258042436687201
7044,2017-02-17,2017-06-16,55.0,CDW,Put,1.5,0.30966,59.990002000000004,0.3258042436687201
7045,2017-02-17,2017-09-15,55.0,CDW,Call,6.5,0.1798,59.990002000000004,0.5749486652977412
7046,2017-02-17,2017-09-15,60.0,CDW,Call,4.1,0.14609,59.990002000000004,0.5749486652977412
7047,2017-02-17,2017-09-15,65.0,CDW,Call,1.9,0.17873,59.990002000000004,0.5749486652977412
7048,2017-02-17,2017-02-24,110.0,CELG,Call,10.54,0.1325,121.160004,0.019164955509924708
7049,2017-02-17,2017-02-24,111.0,CELG,Call,6.75,0.02022,121.160004,0.019164955509924708
7050,2017-02-17,2017-02-24,112.0,CELG,Call,8.94,0.04452,121.160004,0.019164955509924708
7051,2017-02-17,2017-02-24,113.0,CELG,Call,5.62,0.05176,121.160004,0.019164955509924708
7052,2017-02-17,2017-02-24,114.0,CELG,Call,6.65,0.1325,121.160004,0.019164955509924708
7053,2017-02-17,2017-02-24,115.0,CELG,Call,5.98,0.10558,121.160004,0.019164955509924708
7054,2017-02-17,2017-02-24,116.0,CELG,Call,4.91,0.0879,121.160004,0.019164955509924708
7055,2017-02-17,2017-02-24,117.0,CELG,Call,4.3,0.12803,121.160004,0.019164955509924708
7056,2017-02-17,2017-02-24,118.0,CELG,Call,3.39,0.14581,121.160004,0.019164955509924708
7057,2017-02-17,2017-02-24,119.0,CELG,Call,2.57,0.15774000000000002,121.160004,0.019164955509924708
7058,2017-02-17,2017-02-24,120.0,CELG,Call,1.69,0.19474,121.160004,0.019164955509924708
7059,2017-02-17,2017-02-24,121.0,CELG,Call,1.32,0.15785,121.160004,0.019164955509924708
7060,2017-02-17,2017-02-24,122.0,CELG,Call,0.84,0.16475,121.160004,0.019164955509924708
7061,2017-02-17,2017-02-24,123.0,CELG,Call,0.54,0.19313,121.160004,0.019164955509924708
7062,2017-02-17,2017-02-24,124.0,CELG,Call,0.3,0.17329,121.160004,0.019164955509924708
7063,2017-02-17,2017-02-24,125.0,CELG,Call,0.18,0.17959,121.160004,0.019164955509924708
7064,2017-02-17,2017-02-24,126.0,CELG,Call,0.1,0.19997,121.160004,0.019164955509924708
7065,2017-02-17,2017-02-24,127.0,CELG,Call,0.08,0.18783,121.160004,0.019164955509924708
7066,2017-02-17,2017-02-24,128.0,CELG,Call,0.04,0.19639,121.160004,0.019164955509924708
7067,2017-02-17,2017-02-24,129.0,CELG,Call,0.54,0.21841,121.160004,0.019164955509924708
7068,2017-02-17,2017-02-24,130.0,CELG,Call,0.03,0.26521999999999996,121.160004,0.019164955509924708
7069,2017-02-17,2017-02-24,131.0,CELG,Call,0.78,0.35436,121.160004,0.019164955509924708
7070,2017-02-17,2017-02-24,132.0,CELG,Call,1.3,0.35783000000000004,121.160004,0.019164955509924708
7071,2017-02-17,2017-02-24,110.0,CELG,Put,0.02,0.33066,121.160004,0.019164955509924708
7072,2017-02-17,2017-02-24,111.0,CELG,Put,0.01,0.29472,121.160004,0.019164955509924708
7073,2017-02-17,2017-02-24,112.0,CELG,Put,0.03,0.28075,121.160004,0.019164955509924708
7074,2017-02-17,2017-02-24,113.0,CELG,Put,0.04,0.24231,121.160004,0.019164955509924708
7075,2017-02-17,2017-02-24,114.0,CELG,Put,0.05,0.21816,121.160004,0.019164955509924708
7076,2017-02-17,2017-02-24,115.0,CELG,Put,0.07,0.24996999999999997,121.160004,0.019164955509924708
