ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV,currentDate,YTM
10-Mar-17,145,FB,Call,0.09,-0.08,0.06,0.11,5,396,0.02859,0.01105,0.00217,-0.01104,0.04126,0.18798,2/17/17,21
10-Mar-17,146,FB,Call,0.1,,0.04,0.1,0,16,0.02161,0,0.00164,-0.00905,0.02163,0.21641,2/17/17,21
17-Mar-17,125,FB,Call,8.81,-0.31,8.85,9.05,397,17287,0.95347,0.01771,0.09007,-0.02897,0.03441,0.13749,2/17/17,28
17-Mar-17,130,FB,Call,4.72,-0.35,4.75,4.85,1649,33796,0.75247,0.05477,0.073,-0.05479,0.13445,0.15023,2/17/17,28
17-Mar-17,135,FB,Call,1.85,-0.2,1.84,1.88,5769,50761,0.43313,0.06918,0.04287,-0.05514,0.14663,0.17321,2/17/17,28
17-Mar-17,140,FB,Call,0.51,-0.09,0.5,0.53,1918,21712,0.16143,0.04146,0.01618,-0.03257,0.10622,0.18586,2/17/17,28
17-Mar-17,145,FB,Call,0.12,-0.05,0.13,0.15,514,13735,0.05426,0.01634,0.00546,-0.01545,0.048,0.18111,2/17/17,28
24-Mar-17,121,FB,Call,13.89,,12.75,13,0,6,0.99571,0.00221,0.11421,-0.0194,0.00832,0.01066,2/17/17,35
24-Mar-17,122,FB,Call,11.73,,11.8,12,0,3,1,0,0.1157,-0.0186,0,0.05176,2/17/17,35
24-Mar-17,123,FB,Call,11.82,,10.9,11.15,0,14,0.97766,0.00892,0.11382,-0.02332,0.03634,0.13764,2/17/17,35
24-Mar-17,124,FB,Call,11.05,,9.95,10.15,0,19,0.9692,0.01219,0.11369,-0.02449,0.03653,0.14649,2/17/17,35
24-Mar-17,125,FB,Call,9.07,0.06,9.05,9.25,1,100,0.93337,0.02092,0.11003,-0.03177,0.05215,0.17696,2/17/17,35
24-Mar-17,126,FB,Call,8.45,0.45,8.2,8.35,4,23,0.93703,0.02314,0.1115,-0.02948,0.04328,0.16559,2/17/17,35
24-Mar-17,127,FB,Call,7.3,-0.1,7.35,7.5,21,21,0.84118,0.03394,0.09988,-0.04485,0.09618,0.15235,2/17/17,35
24-Mar-17,128,FB,Call,6.7,-1.04,6.55,6.7,5,59,0.83396,0.03999,0.1,-0.04228,0.0959,0.14758,2/17/17,35
24-Mar-17,129,FB,Call,7.22,,5.8,5.9,0,43,0.77711,0.04483,0.09344,-0.05133,0.14848,0.17959,2/17/17,35
24-Mar-17,130,FB,Call,4.95,-0.45,5.05,5.15,28,231,0.73238,0.04973,0.0885,-0.05134,0.15037,0.18671,2/17/17,35
24-Mar-17,131,FB,Call,4.33,-0.26,4.4,4.5,1,405,0.6778,0.05362,0.08222,-0.05301,0.15294,0.15186,2/17/17,35
24-Mar-17,132,FB,Call,3.77,-0.14,3.75,3.85,27,529,0.62541,0.05884,0.07628,-0.05359,0.15536,0.17896,2/17/17,35
24-Mar-17,133,FB,Call,3.06,-0.25,3.15,3.25,77,1035,0.56709,0.06068,0.06941,-0.057,0.15817,0.14596,2/17/17,35
24-Mar-17,134,FB,Call,2.59,-0.18,2.66,2.71,79,824,0.51016,0.06566,0.06287,-0.05264,0.16092,0.15692,2/17/17,35
24-Mar-17,135,FB,Call,2.14,-0.17,2.2,2.25,68,550,0.45045,0.06179,0.05557,-0.05128,0.16376,0.14486,2/17/17,35
24-Mar-17,136,FB,Call,1.75,-0.08,1.79,1.84,221,470,0.41542,0.0494,0.05084,-0.05913,0.16487,0.14657,2/17/17,35
24-Mar-17,137,FB,Call,1.42,-0.14,1.44,1.49,18,324,0.33858,0.05548,0.04196,-0.04813,0.16892,0.16701,2/17/17,35
24-Mar-17,138,FB,Call,1.19,-0.08,1.15,1.19,118,1102,0.2773,0.05409,0.03458,-0.04257,0.11498,0.16566,2/17/17,35
24-Mar-17,139,FB,Call,0.92,-0.08,0.91,0.95,261,562,0.23113,0.04846,0.02889,-0.03656,0.11732,0.16338,2/17/17,35
24-Mar-17,140,FB,Call,0.7,-0.06,0.71,0.75,54,577,0.1889,0.04228,0.02366,-0.03177,0.11935,0.15741,2/17/17,35
24-Mar-17,141,FB,Call,0.54,-0.04,0.55,0.59,21,1548,0.15331,0.03633,0.01923,-0.02824,0.12088,0.1507,2/17/17,35
24-Mar-17,142,FB,Call,0.46,-0.01,0.43,0.46,7,178,0.12524,0.03112,0.01573,-0.02582,0.12189,0.16379,2/17/17,35
24-Mar-17,143,FB,Call,0.35,-0.1,0.33,0.36,11,198,0.10684,0.02698,0.01342,-0.02443,0.10392,0.16184,2/17/17,35
24-Mar-17,144,FB,Call,0.28,-0.03,0.26,0.3,5,125,0.09986,0.02399,0.01252,-0.02425,0.0526,0.19572,2/17/17,35
24-Mar-17,145,FB,Call,0.26,-0.01,0.21,0.25,2,118,0.08412,0.02061,0.01055,-0.0208,0.0533,0.19438,2/17/17,35
24-Mar-17,146,FB,Call,0.23,,0.16,0.21,0,88,0.06278,0.01647,0.0079,-0.01572,0.05437,0.18112,2/17/17,35
3-Mar-17,121,FB,Put,0.09,-0.02,0.04,0.07,8,288,-0.01972,0.00707,-0.00091,-0.01313,0.02568,0.23615,2/17/17,14
3-Mar-17,122,FB,Put,0.11,,0.04,0.08,0,655,-0.01762,0.0072,-0.0008,-0.01094,0.02559,0.24211,2/17/17,14
3-Mar-17,123,FB,Put,0.08,-0.05,0.07,0.09,198,463,-0.0444,0.01412,-0.00217,-0.02395,0.02606,0.22594,2/17/17,14
3-Mar-17,124,FB,Put,0.1,-0.04,0.08,0.11,55,503,-0.05686,0.01798,-0.00281,-0.02892,0.02625,0.22125,2/17/17,14
3-Mar-17,125,FB,Put,0.12,-0.04,0.1,0.13,43,945,-0.0559,0.02002,-0.00275,-0.02511,0.02616,0.22125,2/17/17,14
3-Mar-17,126,FB,Put,0.16,-0.04,0.13,0.15,135,1571,-0.0709,0.02545,-0.00352,-0.03021,0.02654,0.21553,2/17/17,14
3-Mar-17,127,FB,Put,0.19,-0.04,0.17,0.2,24,1176,-0.07539,0.0302,-0.00368,-0.02839,0.04067,0.17937,2/17/17,14
3-Mar-17,128,FB,Put,0.28,-0.01,0.24,0.27,57,547,-0.10258,0.03954,-0.00463,-0.03232,0.06197,0.16548,2/17/17,14
3-Mar-17,129,FB,Put,0.4,,0.34,0.37,135,1721,-0.14808,0.05219,-0.00697,-0.03951,0.06272,0.1922,2/17/17,14
3-Mar-17,130,FB,Put,0.53,-0.03,0.48,0.52,860,3481,-0.1915,0.06686,-0.00906,-0.04454,0.06357,0.16457,2/17/17,14
3-Mar-17,131,FB,Put,0.74,-0.05,0.69,0.73,377,1398,-0.25689,0.08243,-0.01092,-0.05187,0.09668,0.1745,2/17/17,14
3-Mar-17,132,FB,Put,1.05,0.05,0.97,1.02,189,537,-0.36167,0.08408,-0.01611,-0.06401,0.09879,0.17067,2/17/17,14
3-Mar-17,133,FB,Put,1.4,-0.05,1.35,1.41,309,427,-0.43694,0.11213,-0.0188,-0.05517,0.10008,0.16716,2/17/17,14
3-Mar-17,134,FB,Put,1.95,0.05,1.82,1.89,232,510,-0.54404,0.11235,-0.02149,-0.05303,0.10205,0.16716,2/17/17,14
3-Mar-17,135,FB,Put,2.62,0.13,2.41,2.48,197,717,-0.63479,0.09669,-0.02511,-0.05351,0.10304,0.17011,2/17/17,14
3-Mar-17,136,FB,Put,3.26,0.22,3.05,3.2,35,162,-0.7457,0.09413,-0.02326,-0.04309,0.07723,0.1395,2/17/17,14
3-Mar-17,137,FB,Put,3.93,,3.8,4,0,36,-0.83206,0.08068,-0.02322,-0.02828,0.06718,0.15912,2/17/17,14
3-Mar-17,138,FB,Put,4.87,-0.7,4.7,4.85,25,45,-0.88086,0.06327,-0.0216,-0.02347,0.06496,0.1466,2/17/17,14
3-Mar-17,139,FB,Put,5.46,-0.78,5.6,5.8,10,35,-0.93661,0.04523,-0.01495,-0.01447,0.02853,0.15273,2/17/17,14
3-Mar-17,140,FB,Put,6.49,0.04,6.5,6.7,15,68,-1,0.00386,0,0,0,0.1325,2/17/17,14
3-Mar-17,141,FB,Put,11.65,,7.5,7.7,0,10,-1,0,0,0,0,0.1325,2/17/17,14
3-Mar-17,142,FB,Put,8.95,,8.45,8.7,0,0,-1,0,0,0,0,0.1325,2/17/17,14
10-Mar-17,121,FB,Put,0.14,,0.08,0.12,0,242,-0.04146,0.01122,-0.00306,-0.01771,0.03116,0.23928,2/17/17,21
10-Mar-17,122,FB,Put,0.11,-0.06,0.08,0.14,25,571,-0.03778,0.01158,-0.00276,-0.01459,0.03096,0.22875,2/17/17,21
10-Mar-17,123,FB,Put,0.19,,0.13,0.16,0,124,-0.04941,0.01492,-0.00366,-0.01794,0.03122,0.2422,2/17/17,21
10-Mar-17,124,FB,Put,0.18,-0.03,0.16,0.19,19,224,-0.06522,0.01903,-0.00488,-0.02304,0.03165,0.21872,2/17/17,21
10-Mar-17,125,FB,Put,0.23,-0.07,0.22,0.23,4,607,-0.07598,0.02273,-0.00535,-0.0255,0.06105,0.21081,2/17/17,21
10-Mar-17,126,FB,Put,0.3,-0.01,0.26,0.29,254,303,-0.08793,0.02718,-0.00589,-0.02566,0.07448,0.20467,2/17/17,21
10-Mar-17,127,FB,Put,0.37,-0.03,0.35,0.38,232,365,-0.10967,0.03345,-0.00757,-0.02713,0.07484,0.16967,2/17/17,21
10-Mar-17,128,FB,Put,0.52,-0.06,0.46,0.5,313,525,-0.14593,0.0418,-0.01037,-0.03171,0.07574,0.17732,2/17/17,21
10-Mar-17,129,FB,Put,0.65,-0.02,0.61,0.65,230,605,-0.18868,0.0509,-0.0135,-0.03781,0.07709,0.20213,2/17/17,21
10-Mar-17,130,FB,Put,0.9,0.07,0.81,0.86,68,1628,-0.242,0.05969,-0.01542,-0.04529,0.11738,0.16479,2/17/17,21
10-Mar-17,131,FB,Put,1.15,-0.02,1.06,1.12,23,289,-0.31119,0.06447,-0.02064,-0.0489,0.1193,0.1735,2/17/17,21
10-Mar-17,132,FB,Put,1.48,,1.38,1.45,121,974,-0.37095,0.0746,-0.0251,-0.04776,0.12084,0.15603,2/17/17,21
10-Mar-17,133,FB,Put,1.89,0.11,1.77,1.85,135,426,-0.44358,0.08419,-0.02744,-0.04901,0.12288,0.18333,2/17/17,21
10-Mar-17,134,FB,Put,2.37,0.14,2.25,2.33,127,239,-0.52376,0.08459,-0.03108,-0.04749,0.12493,0.18928,2/17/17,21
10-Mar-17,135,FB,Put,3,0.04,2.81,2.89,37,154,-0.59756,0.07816,-0.03528,-0.04574,0.12617,0.18544,2/17/17,21
10-Mar-17,136,FB,Put,3.52,-0.47,3.4,3.55,4,50,-0.67579,0.07581,-0.03728,-0.04221,0.12503,0.15467,2/17/17,21
10-Mar-17,137,FB,Put,4.14,0.29,4.15,4.3,5,15,-0.75394,0.07122,-0.03479,-0.03477,0.08629,0.17559,2/17/17,21
10-Mar-17,138,FB,Put,4.98,-0.87,4.9,5.1,5,2,-0.81646,0.06396,-0.03426,-0.02643,0.08315,0.15058,2/17/17,21
10-Mar-17,139,FB,Put,5.36,,5.75,5.95,0,1,-0.86583,0.05452,-0.03211,-0.0209,0.08203,0.16814,2/17/17,21
10-Mar-17,140,FB,Put,9.2,,6.65,6.85,0,8,-0.93146,0.0408,-0.02255,-0.01255,0.05493,0.1734,2/17/17,21
10-Mar-17,142,FB,Put,8.7,,8.5,8.75,0,8,-1,0.00572,0,0,0,0.14522,2/17/17,21
10-Mar-17,144,FB,Put,10.65,,10.45,10.7,0,0,-1,0,0,0,0,0.1325,2/17/17,21
17-Mar-17,125,FB,Put,0.39,0.01,0.37,0.39,522,23488,-0.09922,0.02448,-0.00908,-0.02439,0.08518,0.18387,2/17/17,28
17-Mar-17,130,FB,Put,1.23,0.06,1.18,1.23,2407,33725,-0.28646,0.04993,-0.02537,-0.04445,0.13635,0.19545,2/17/17,28
17-Mar-17,135,FB,Put,3.39,0.19,3.2,3.35,881,6098,-0.58017,0.0703,-0.04555,-0.03818,0.14576,0.16355,2/17/17,28
17-Mar-17,140,FB,Put,7.07,0.36,6.9,7.05,83,1513,-0.84453,0.04718,-0.04527,-0.0221,0.09709,0.19683,2/17/17,28
17-Mar-17,145,FB,Put,11.65,-0.02,11.5,11.7,19,384,-1,0,0,0,0,0.1325,2/17/17,28
24-Mar-17,121,FB,Put,0.29,,0.23,0.27,0,118,-0.058,0.01334,-0.00726,-0.01588,0.0393,0.21873,2/17/17,35
24-Mar-17,122,FB,Put,0.31,-0.03,0.28,0.32,8,179,-0.06968,0.01577,-0.00863,-0.01876,0.0476,0.21872,2/17/17,35
24-Mar-17,123,FB,Put,0.36,-0.08,0.34,0.39,14,406,-0.08401,0.01858,-0.00945,-0.02087,0.09364,0.21047,2/17/17,35
24-Mar-17,124,FB,Put,0.46,-0.02,0.42,0.46,18,183,-0.09887,0.02162,-0.01138,-0.02173,0.09407,0.20341,2/17/17,35
24-Mar-17,125,FB,Put,0.55,-0.03,0.52,0.56,56,599,-0.11958,0.0254,-0.01407,-0.02353,0.09482,0.21985,2/17/17,35
24-Mar-17,126,FB,Put,0.68,,0.64,0.68,51,269,-0.16772,0.02983,-0.02032,-0.03239,0.09723,0.2004,2/17/17,35
24-Mar-17,127,FB,Put,0.86,0.05,0.79,0.83,4,303,-0.17352,0.03445,-0.02079,-0.02925,0.09731,0.17834,2/17/17,35
24-Mar-17,128,FB,Put,1.03,0.03,0.98,1.02,30,457,-0.23818,0.03678,-0.02573,-0.04305,0.15005,0.20664,2/17/17,35
24-Mar-17,129,FB,Put,1.24,-0.1,1.2,1.24,4,168,-0.25459,0.04279,-0.0278,-0.03791,0.15034,0.1886,2/17/17,35
24-Mar-17,130,FB,Put,1.55,0.07,1.46,1.52,181,1108,-0.30292,0.04546,-0.0336,-0.0399,0.15249,0.17671,2/17/17,35
24-Mar-17,131,FB,Put,1.85,-0.02,1.77,1.82,47,203,-0.33236,0.05453,-0.03729,-0.03502,0.15342,0.21284,2/17/17,35
24-Mar-17,132,FB,Put,2.23,0.04,2.13,2.19,50,211,-0.38196,0.06189,-0.04212,-0.03418,0.15564,0.19887,2/17/17,35
24-Mar-17,133,FB,Put,2.72,0.07,2.55,2.61,23,212,-0.4467,0.0609,-0.04458,-0.04062,0.15848,0.20385,2/17/17,35
24-Mar-17,134,FB,Put,2.97,-0.19,3,3.15,14,364,-0.50368,0.06046,-0.04885,-0.03985,0.16101,0.1674,2/17/17,35
24-Mar-17,135,FB,Put,3.65,-0.04,3.55,3.65,18,278,-0.55759,0.05796,-0.05461,-0.03821,0.16242,0.19726,2/17/17,35
24-Mar-17,136,FB,Put,7.02,,4.15,4.25,0,8,-0.59315,0.04903,-0.05969,-0.04357,0.16368,0.19549,2/17/17,35
24-Mar-17,137,FB,Put,4.92,,4.8,4.9,0,67,-0.6673,0.05512,-0.0622,-0.03473,0.16289,0.17953,2/17/17,35
24-Mar-17,138,FB,Put,5.93,,5.5,5.65,0,1,-0.72762,0.05357,-0.05663,-0.03105,0.14923,0.16676,2/17/17,35
24-Mar-17,140,FB,Put,7.1,0.51,7.05,7.2,1,3,-0.81323,0.04659,-0.05784,-0.02224,0.10865,0.18101,2/17/17,35
21-Apr-17,125,FB,Call,10,-0.25,10.05,10.2,77,1543,0.86687,0.02439,0.18195,-0.0335,0.12209,0.16369,2/17/17,63
21-Apr-17,130,FB,Call,6.38,-0.35,6.4,6.5,1184,9680,0.69143,0.0373,0.14814,-0.04376,0.20185,0.19643,2/17/17,63
21-Apr-17,135,FB,Call,3.59,-0.26,3.6,3.7,2025,28751,0.48955,0.04896,0.10789,-0.04003,0.2191,0.16762,2/17/17,63
21-Apr-17,140,FB,Call,1.81,-0.13,1.79,1.84,748,23456,0.29436,0.03817,0.06542,-0.03687,0.15684,0.16818,2/17/17,63
21-Apr-17,145,FB,Call,0.81,-0.09,0.81,0.84,277,19458,0.15481,0.02483,0.0347,-0.02384,0.16823,0.194,2/17/17,63
21-Apr-17,125,FB,Put,1.41,0.01,1.36,1.42,576,3725,-0.19163,0.0248,-0.04093,-0.02614,0.13078,0.22663,2/17/17,63
21-Apr-17,130,FB,Put,2.78,0.08,2.68,2.74,425,6021,-0.35575,0.02998,-0.07301,-0.03739,0.2064,0.22054,2/17/17,63
21-Apr-17,135,FB,Put,5,0.15,4.85,4.95,155,2671,-0.52012,0.03997,-0.09207,-0.03115,0.21701,0.22265,2/17/17,63
21-Apr-17,140,FB,Put,8.1,-0.1,8,8.15,9,636,-0.70565,0.03684,-0.09805,-0.02572,0.2123,0.23242,2/17/17,63
21-Apr-17,145,FB,Put,12.11,-0.29,12.05,12.2,4,93,-0.81241,0.02809,-0.10555,-0.02055,0.14925,0.20817,2/17/17,63
16-Jun-17,125,FB,Call,12.48,0.08,12.45,12.6,274,12261,0.77629,0.02011,0.29723,-0.03678,0.26109,0.18602,2/17/17,119
16-Jun-17,130,FB,Call,9.11,-0.37,9.2,9.3,272,15993,0.6476,0.02227,0.25014,-0.04261,0.28031,0.22736,2/17/17,119
16-Jun-17,135,FB,Call,6.49,-0.26,6.5,6.6,235,18524,0.53715,0.02557,0.21278,-0.04175,0.29612,0.19566,2/17/17,119
16-Jun-17,140,FB,Call,4.4,-0.14,4.35,4.5,624,20754,0.43407,0.02174,0.17141,-0.04258,0.31031,0.21238,2/17/17,119
16-Jun-17,145,FB,Call,2.82,-0.12,2.84,2.89,98,18990,0.31475,0.02198,0.12755,-0.03671,0.29643,0.20241,2/17/17,119
16-Jun-17,125,FB,Put,3.62,0.12,3.5,3.6,845,7973,-0.28372,0.01723,-0.11397,-0.02793,0.27106,0.28086,2/17/17,119
16-Jun-17,130,FB,Put,5.38,0.18,5.25,5.35,191,9551,-0.37206,0.02156,-0.14375,-0.02769,0.28272,0.24997,2/17/17,119
16-Jun-17,135,FB,Put,7.73,0.23,7.5,7.6,231,2851,-0.48186,0.02354,-0.16525,-0.02841,0.29557,0.21872,2/17/17,119
16-Jun-17,140,FB,Put,10.35,-0.25,10.4,10.5,2,1596,-0.57114,0.02044,-0.19709,-0.0299,0.30401,0.28122,2/17/17,119
16-Jun-17,145,FB,Put,13.7,-0.25,13.85,14,12,1019,-0.67046,0.0202,-0.20791,-0.02687,0.29475,0.28122,2/17/17,119
15-Sep-17,125,FB,Call,15.5,,15.25,15.45,3,207,0.72247,0.01399,0.45998,-0.03447,0.35032,0.24239,2/17/17,210
15-Sep-17,130,FB,Call,12.2,-0.13,12.2,12.35,8,1102,0.65781,0.01782,0.43592,-0.0333,0.36582,0.18687,2/17/17,210
15-Sep-17,135,FB,Call,9.44,-0.26,9.5,9.65,17,2631,0.5733,0.02256,0.39571,-0.03048,0.38806,0.20836,2/17/17,210
15-Sep-17,140,FB,Call,7.25,-0.15,7.25,7.4,170,2249,0.48869,0.01744,0.32992,-0.03393,0.40832,0.195,2/17/17,210
15-Sep-17,145,FB,Call,5.45,-0.1,5.4,5.5,49,951,0.3941,0.01828,0.27299,-0.03022,0.43293,0.23051,2/17/17,210
15-Sep-17,125,FB,Put,6,0.11,5.9,6,17,802,-0.29368,0.01468,-0.20664,-0.01763,0.35413,0.28044,2/17/17,210
15-Sep-17,130,FB,Put,7.91,0.16,7.8,7.9,8,3295,-0.37686,0.01585,-0.25713,-0.02128,0.37365,0.26592,2/17/17,210
15-Sep-17,135,FB,Put,10.37,,10.1,10.2,0,439,-0.46101,0.01951,-0.26593,-0.01803,0.38682,0.27914,2/17/17,210
15-Sep-17,140,FB,Put,12.93,-0.02,12.8,12.95,55,511,-0.52804,0.0164,-0.31766,-0.02098,0.40168,0.23974,2/17/17,210
15-Sep-17,145,FB,Put,15.8,-0.41,15.95,16.15,2,359,-0.62829,0.01851,-0.30387,-0.01577,0.40088,0.28086,2/17/17,210
15-Dec-17,125,FB,Call,18,-0.15,17.9,18.05,1,298,0.73896,0.01322,0.66832,-0.02788,0.40499,0.21003,2/17/17,301
15-Dec-17,130,FB,Call,14.98,-0.16,14.9,15.05,5,2121,0.66251,0.01415,0.606,-0.03038,0.43358,0.19289,2/17/17,301
15-Dec-17,135,FB,Call,12.25,,12.25,12.4,220,1110,0.59996,0.01874,0.57929,-0.02713,0.45709,0.19618,2/17/17,301
15-Dec-17,140,FB,Call,9.94,0.06,9.95,10.05,22,1104,0.52794,0.01421,0.49265,-0.0308,0.48155,0.21114,2/17/17,301
15-Dec-17,145,FB,Call,7.97,-0.14,7.9,8.05,34,1609,0.46769,0.01347,0.43785,-0.03063,0.50236,0.21872,2/17/17,301
15-Dec-17,125,FB,Put,8.05,-0.1,8.05,8.15,17,1038,-0.3147,0.01126,-0.32556,-0.01702,0.42505,0.31284,2/17/17,301
15-Dec-17,130,FB,Put,10.2,0.05,10,10.15,86,793,-0.37014,0.01447,-0.33504,-0.0153,0.44084,0.28086,2/17/17,301
15-Dec-17,135,FB,Put,12.5,-0.05,12.35,12.45,313,947,-0.43847,0.01361,-0.37833,-0.01792,0.4582,0.2494,2/17/17,301
15-Dec-17,140,FB,Put,15.15,,14.95,15.1,0,821,-0.5,0.01391,-0.43272,-0.01696,0.47406,0.29342,2/17/17,301
15-Dec-17,145,FB,Put,18.2,,17.95,18.15,0,249,-0.55232,0.01326,-0.48066,-0.01708,0.48714,0.25871,2/17/17,301
19-Jan-18,125,FB,Call,18.8,-0.15,18.7,18.95,32,18420,0.72386,0.01156,0.70976,-0.02865,0.43279,0.22107,2/17/17,336
19-Jan-18,130,FB,Call,15.82,-0.01,15.7,16,38,16785,0.67685,0.01489,0.69767,-0.0273,0.45068,0.20587,2/17/17,336
19-Jan-18,135,FB,Call,13.19,-0.21,13.05,13.3,68,12133,0.60551,0.01617,0.63775,-0.0276,0.48066,0.23375,2/17/17,336
19-Jan-18,140,FB,Call,10.85,-0.1,10.7,10.95,243,11015,0.53256,0.0152,0.56134,-0.02736,0.51029,0.23697,2/17/17,336
19-Jan-18,145,FB,Call,8.8,-0.04,8.6,8.85,19,7136,0.46573,0.01462,0.49428,-0.02683,0.53689,0.24997,2/17/17,336
19-Jan-18,125,FB,Put,8.84,0.14,8.7,8.85,108,7767,-0.30826,0.01167,-0.34214,-0.01405,0.44447,0.28663,2/17/17,336
19-Jan-18,130,FB,Put,10.9,0.15,10.7,10.85,109,9832,-0.36953,0.01347,-0.37118,-0.01458,0.46537,0.25274,2/17/17,336
19-Jan-18,135,FB,Put,13.15,0.03,12.95,13.15,40,3544,-0.43396,0.01302,-0.42054,-0.01662,0.48288,0.28863,2/17/17,336
19-Jan-18,140,FB,Put,15.8,0.15,15.6,15.8,22,2977,-0.4899,0.01299,-0.47701,-0.0162,0.49804,0.29303,2/17/17,336
19-Jan-18,145,FB,Put,18.55,,18.55,18.75,0,1096,-0.53792,0.01238,-0.53117,-0.0164,0.51228,0.27203,2/17/17,336
18-Jan-19,125,FB,Call,27.06,0.6,26.35,27.15,1,1567,0.75716,0.00883,1.44769,-0.02108,0.57469,0.19243,2/17/17,700
18-Jan-19,130,FB,Call,24.14,0.35,23.8,24.35,42,3104,0.7106,0.00961,1.3859,-0.022,0.61552,0.20969,2/17/17,700
18-Jan-19,135,FB,Call,21.64,0.04,21.1,21.8,17,2706,0.66538,0.01024,1.3248,-0.02237,0.65445,0.19961,2/17/17,700
18-Jan-19,140,FB,Call,19.2,-0.1,19,19.3,40,3303,0.61827,0.00892,1.19534,-0.02361,0.69217,0.2112,2/17/17,700
18-Jan-19,145,FB,Call,17.08,0.03,16.8,17.2,1,1043,0.57891,0.00879,1.12327,-0.02354,0.72392,0.21246,2/17/17,700
18-Jan-19,125,FB,Put,14.45,0.3,14.15,14.45,203,768,-0.31358,0.00706,-0.7261,-0.01085,0.62757,0.32551,2/17/17,700
18-Jan-19,130,FB,Put,16.6,0.17,16.3,16.7,20,904,-0.35517,0.00884,-0.75398,-0.00986,0.64958,0.32905,2/17/17,700
18-Jan-19,135,FB,Put,19,0.3,18.75,19.1,1,1917,-0.39698,0.00909,-0.8051,-0.01029,0.66966,0.32169,2/17/17,700
18-Jan-19,140,FB,Put,21.43,,21.35,21.8,0,1497,-0.44038,0.0099,-0.8578,-0.00885,0.69924,0.32232,2/17/17,700
18-Jan-19,145,FB,Put,24,,24.15,24.6,0,1108,-0.47031,0.00914,-0.90003,-0.00934,0.70235,0.31357,2/17/17,700
21-Apr-17,17.5,FRP,Call,1,,0.65,1.85,0,119,0.70906,0.18608,0.02016,-0.00762,0.02768,0.21846,2/17/17,63
21-Apr-17,20,FRP,Call,0.7,,,0.85,0,52,0.30305,0.14036,0.00878,-0.00951,0.03174,0.31244,2/17/17,63
21-Apr-17,17.5,FRP,Put,0.65,,0.05,1.25,0,10,-0.34447,0.1382,-0.01036,-0.00824,0.02822,0.35282,2/17/17,63
21-Jul-17,20,FRP,Call,1.6,,,1.4,0,23,0.39103,0.11348,0.0266,-0.00592,0.04977,0.28956,2/17/17,154
21-Jul-17,17.5,FRP,Put,1.2,,0.55,2,0,20,-0.35651,0.09766,-0.02679,-0.00468,0.04362,0.37599,2/17/17,154
17-Mar-17,15,FMNB,Call,0.1,,,1,0,20,0.22204,0.10392,0.00179,-0.01782,0.00969,1.625,2/17/17,28
17-Mar-17,35,FARO,Call,4.31,,4.1,4.8,0,15,0.97349,0.01122,0.02577,-0.01171,0.01135,0.48119,2/17/17,28
17-Mar-17,40,FARO,Call,1.54,0.24,1.35,1.8,4,83,0.80191,0.05659,0.02344,-0.03451,0.02918,0.38891,2/17/17,28
17-Mar-17,35,FARO,Put,1.11,-0.04,0.85,1.45,1,42,-0.16594,0.02179,-0.00604,-0.05917,0.02743,0.92232,2/17/17,28
17-Mar-17,40,FARO,Put,5.1,,3,3.9,0,22,-0.30928,0.03399,-0.01057,-0.07352,0.04433,0.87643,2/17/17,28
16-Jun-17,35,FARO,Call,5.9,0.2,5.5,6.3,5,12,0.90228,0.02002,0.09679,-0.01173,0.05213,0.3077,2/17/17,119
16-Jun-17,40,FARO,Call,3.2,-0.46,3,3.6,3,25,0.73183,0.03831,0.08481,-0.0179,0.0882,0.33641,2/17/17,119
16-Jun-17,35,FARO,Put,2.5,,2.15,2.7,0,162,-0.21929,0.01668,-0.03397,-0.02489,0.08251,0.74617,2/17/17,119
16-Jun-17,40,FARO,Put,7.38,,4.6,5.2,0,1,-0.32683,0.02101,-0.05374,-0.02828,0.08936,0.69877,2/17/17,119
15-Sep-17,40,FARO,Put,5.9,,5.7,6.4,10,0,-0.32124,0.01815,-0.09405,-0.01775,0.11692,0.62682,2/17/17,210
17-Feb-17,46,FAST,Call,4.2,,4,5.1,0,7,1,0,0,-0.00704,0,0.01264,2/17/17,0
17-Feb-17,47,FAST,Call,3.8,,1.25,5,0,0,1,0,0,-0.0072,0,0.08281,2/17/17,0
17-Feb-17,48,FAST,Call,2.37,-0.2,2.35,2.8,8,1252,1,0,0,-0.00735,0,0.05176,2/17/17,0
17-Feb-17,49,FAST,Call,1.4,0.2,1.4,1.9,24,481,1,0,0,-0.0075,0,0.05176,2/17/17,0
17-Feb-17,50,FAST,Call,0.63,0.11,0.4,0.75,64,927,1,0,0,-0.00765,0,0.03053,2/17/17,0
17-Mar-17,47,FAST,Call,3.9,,3.2,4.2,0,54,0.85427,0.07029,0.02997,-0.02126,0.03279,0.19816,2/17/17,28
17-Mar-17,48,FAST,Call,2,,1.7,3.1,0,4,0.88141,0.0998,0.03189,-0.01445,0.03173,0.11406,2/17/17,28
17-Mar-17,49,FAST,Call,1.86,-0.04,2.05,2.2,5,34,0.66571,0.11368,0.02393,-0.02898,0.05201,0.26841,2/17/17,28
17-Mar-17,50,FAST,Call,1.39,0.14,1.3,1.5,65,581,0.55175,0.14611,0.02019,-0.02836,0.05342,0.22386,2/17/17,28
